CustomerID	Country	I	Iu	Imax	Mep	Lep	AvgUP	AvgCart	Icheap	Iavg	Iexp	CustomerType
15754.0	United Kingdom	199	24	125	5,95	1,25	2,7239285714285715	0,25	94	98	7	low-spending
13712.0	United Kingdom	352	10	193	2,95	0,29	1,235	0,08333333333333333	340	12	0	medium-spending
15800.0	United Kingdom	335	116	223	12,75	0,29	2,71268907563025	0,16666666666666666	221	68	46	medium-spending
16469.0	United Kingdom	273	148	112	15,95	0,14	2,9048351648351645	0,3333333333333333	163	62	48	medium-spending
13005.0	United Kingdom	172	21	217	12,5	0,65	5,117307692307693	0,16666666666666666	100	28	44	medium-spending
14981.0	United Kingdom	97	8	229	2,1	0,29	1,4599999999999995	0,08333333333333333	86	11	0	low-spending
17928.0	United Kingdom	68	22	316	16,95	0,42	3,1068181818181824	0,16666666666666666	40	13	15	low-spending
16261.0	United Kingdom	306	98	30	15,95	0,42	3,3495161290322555	0,3333333333333333	165	87	54	medium-spending
17883.0	United Kingdom	379	133	42	12,75	0,19	2,299517241379309	0,3333333333333333	299	38	42	medium-spending
G549295	United Kingdom	192	91	102	24,96	0,42	4,417802197802196	0,08333333333333333	113	27	52	high-spending
14619.0	United Kingdom	152	20	24	12,75	0,83	4,706	0,08333333333333333	72	66	14	medium-spending
13995.0	United Kingdom	879	55	84	8,95	0,42	2,227558139534886	0,4166666666666667	772	73	34	medium-spending
16643.0	United Kingdom	269	27	46	12,75	0,29	3,6359259259259264	0,08333333333333333	206	32	31	high-spending
14246.0	United Kingdom	804	57	105	12,75	0,42	2,9734666666666665	0,25	592	150	62	high-spending
18040.0	United Kingdom	148	18	99	8,5	0,85	3,071052631578947	0,16666666666666666	46	94	8	medium-spending
16837.0	United Kingdom	1563	123	68	16,95	0,19	4,203090909090909	0,9166666666666666	1126	224	213	medium-spending
15119.0	United Kingdom	88	14	158	39,95	0,55	7,7285714285714295	0,08333333333333333	56	14	18	medium-spending
16325.0	United Kingdom	194	14	168	8,5	1,25	3,6905555555555565	0,25	40	126	28	medium-spending
14924.0	United Kingdom	64	10	192	125,0	1,25	15,664999999999996	0,08333333333333333	19	42	3	medium-spending
G549314	United Kingdom	1	1	48	1,95	1,95	1,95	0,08333333333333333	1	0	0	low-spending
15109.0	United Kingdom	131	28	800	16,95	0,55	5,880357142857143	0,08333333333333333	48	36	47	high-spending
16623.0	United Kingdom	39	5	300	5,45	1,65	3,1900000000000004	0,08333333333333333	12	15	12	low-spending
12999.0	United Kingdom	342	25	112	12,75	0,42	2,5492857142857157	0,25	296	36	10	low-spending
12717.0	Greece	502	48	250	39,95	0,19	2,9594339622641503	0,16666666666666666	366	112	24	medium-spending
13962.0	United Kingdom	87	11	144	21,95	0,42	7,019090909090909	0,16666666666666666	68	12	7	low-spending
18036.0	United Kingdom	234	77	72	5,45	0,16	1,892083333333334	0,25	140	86	8	low-spending
14958.0	United Kingdom	129	33	80	15,95	0,42	5,850714285714284	0,25	61	30	38	medium-spending
14264.0	United Kingdom	70	15	316	12,5	1,65	6,62	0,16666666666666666	12	20	38	medium-spending
13562.0	United Kingdom	757	50	150	8,25	0,29	3,8371951219512166	0,25	300	364	93	high-spending
15775.0	United Kingdom	68	7	96	8,5	0,85	2,4714285714285715	0,08333333333333333	60	6	2	low-spending
17054.0	United Kingdom	804	64	100	39,95	0,29	4,771445783132528	0,4166666666666667	668	58	78	medium-spending
17268.0	United Kingdom	844	3	130	1,25	0,72	1,0066666666666666	0,3333333333333333	844	0	0	medium-spending
G549524	United Kingdom	219	92	576	24,96	0,42	3,8218478260869553	0,08333333333333333	85	84	50	high-spending
G549525	United Kingdom	122	61	100	33,29	0,42	5,128360655737703	0,08333333333333333	71	20	31	medium-spending
G549534	United Kingdom	2	1	240	0,42	0,42	0,42	0,08333333333333333	2	0	0	low-spending
G549536	United Kingdom	3	3	192	2,95	1,65	2,3833333333333333	0,08333333333333333	1	2	0	low-spending
G549537	United Kingdom	16	14	158	4,95	0,42	1,96	0,08333333333333333	11	3	2	low-spending
13548.0	United Kingdom	441	114	428	12,75	0,12	2,8149193548387084	0,16666666666666666	328	90	23	medium-spending
13508.0	United Kingdom	24	12	150	12,75	1,25	5,192500000000001	0,08333333333333333	4	9	11	low-spending
12447.0	Belgium	187	25	66	9,95	0,85	3,1171999999999995	0,08333333333333333	132	36	19	medium-spending
13570.0	United Kingdom	161	27	780	9,95	0,29	2,1025925925925932	0,08333333333333333	140	15	6	medium-spending
13232.0	United Kingdom	776	146	100	16,95	0,29	3,2915048543689345	0,5833333333333334	548	154	74	medium-spending
18129.0	United Kingdom	48	13	512	12,75	1,25	2,9250000000000003	0,08333333333333333	27	14	7	low-spending
13632.0	United Kingdom	1037	121	152	12,75	0,38	3,173561643835613	0,4166666666666667	683	258	96	medium-spending
15665.0	United Kingdom	1666	92	336	24,95	0,29	2,263189655172413	0,16666666666666666	1454	170	42	high-spending
17550.0	United Kingdom	86	42	286	14,95	0,42	2,9780952380952384	0,25	39	31	16	low-spending
15655.0	United Kingdom	324	34	412	12,75	0,42	3,0920588235294124	0,08333333333333333	233	72	19	high-spending
14286.0	United Kingdom	4338	220	204	8,5	0,21	1,5431785714285695	0,25	3825	456	57	high-spending
16188.0	United Kingdom	782	65	184	14,95	0,19	2,22179104477612	0,3333333333333333	642	121	19	medium-spending
15214.0	United Kingdom	1254	109	400	12,75	0,19	2,4215454545454542	0,6666666666666666	1018	190	46	medium-spending
17574.0	United Kingdom	77	8	16	9,95	1,25	3,31625	0,08333333333333333	34	34	9	medium-spending
G549586	United Kingdom	186	26	628	16,63	1,63	5,47846153846154	0,08333333333333333	13	137	36	high-spending
15737.0	United Kingdom	599	60	288	16,95	0,39	3,9104166666666664	0,6666666666666666	424	116	59	low-spending
18080.0	United Kingdom	642	2	286	2,55	1,25	1,9	0,16666666666666666	312	330	0	high-spending
14311.0	United Kingdom	146	20	1160	14,95	0,39	5,0840000000000005	0,08333333333333333	92	38	16	medium-spending
14339.0	United Kingdom	168	14	672	4,95	0,83	2,0328571428571425	0,08333333333333333	104	60	4	medium-spending
12982.0	United Kingdom	288	28	746	5,95	0,29	1,8478571428571435	0,08333333333333333	261	16	11	medium-spending
12701.0	Germany	674	49	960	16,95	0,14	2,506078431372549	0,16666666666666666	579	72	23	medium-spending
12596.0	Spain	468	24	198	9,95	0,14	2,5180000000000007	0,16666666666666666	409	47	12	medium-spending
14273.0	United Kingdom	264	22	224	5,95	0,79	2,4848275862068965	0,3333333333333333	72	177	15	low-spending
12363.0	Unspecified	408	23	414	7,95	0,55	2,311739130434783	0,16666666666666666	336	60	12	medium-spending
13549.0	United Kingdom	458	37	530	12,75	0,55	3,5321568627450985	0,5833333333333334	292	138	28	low-spending
15414.0	United Kingdom	443	37	988	15,0	0,12	3,2115384615384635	0,25	294	104	45	medium-spending
G549712	United Kingdom	1	1	192	14,95	14,95	14,95	0,08333333333333333	0	0	1	low-spending
G549714	United Kingdom	35	10	120	7,95	0,42	2,441	0,08333333333333333	29	5	1	low-spending
13203.0	United Kingdom	800	56	600	39,95	0,19	2,3040350877192983	0,3333333333333333	702	76	22	medium-spending
14628.0	United Kingdom	272	22	360	16,95	0,42	4,545416666666668	0,16666666666666666	156	71	45	medium-spending
14326.0	United Kingdom	103	8	240	5,95	1,25	2,8000000000000003	0,08333333333333333	72	20	11	medium-spending
G549738	Hong Kong	438	17	150	10,95	0,42	2,7776470588235296	0,08333333333333333	348	24	66	high-spending
13655.0	United Kingdom	605	52	480	10,95	0,19	3,329642857142857	0,16666666666666666	495	62	48	high-spending
12910.0	United Kingdom	1692	48	150	4,25	0,39	2,0927999999999995	0,6666666666666666	1084	576	32	medium-spending
13577.0	United Kingdom	791	61	60	12,5	0,42	3,0869879518072314	0,3333333333333333	390	324	77	medium-spending
15251.0	United Kingdom	6171	97	96	14,95	0,34	3,865765765765764	0,9166666666666666	4820	962	389	high-spending
14111.0	United Kingdom	458	10	120	15,0	0,55	3,68	0,3333333333333333	351	64	43	medium-spending
17160.0	United Kingdom	2856	111	360	15,0	0,29	1,648034934497816	0,5	2491	342	23	high-spending
16172.0	United Kingdom	787	52	24	12,75	0,29	1,9330434782608692	0,4166666666666667	626	98	63	medium-spending
17972.0	United Kingdom	37	30	96	15,95	0,39	4,2303225806451605	0,08333333333333333	13	10	14	low-spending
12463.0	Belgium	768	64	360	12,75	0,39	2,2862025316455687	0,3333333333333333	619	124	25	medium-spending
17278.0	United Kingdom	179	15	120	39,95	0,42	4,753333333333334	0,08333333333333333	157	6	16	medium-spending
14844.0	United Kingdom	1833	87	2105	12,75	0,42	3,123153846153845	0,3333333333333333	1342	380	111	high-spending
15212.0	United Kingdom	36	5	4332	9,95	1,45	3,63	0,08333333333333333	20	12	4	low-spending
16729.0	United Kingdom	5779	233	560	9,95	0,12	2,136418816388475	1,75	5033	522	224	medium-spending
G549896	United Kingdom	1	1	16	3,35	3,35	3,35	0,08333333333333333	0	1	0	low-spending
14998.0	United Kingdom	270	70	576	12,75	0,42	2,4524	0,16666666666666666	212	37	21	medium-spending
13484.0	United Kingdom	44	8	828	7,95	6,75	7,500000000000001	0,08333333333333333	0	0	44	medium-spending
16697.0	United Kingdom	27	20	23	12,75	0,95	4,640476190476192	0,08333333333333333	5	13	9	low-spending
14931.0	Channel Islands	414	28	109	9,95	0,19	2,7647368421052634	0,3333333333333333	282	66	66	medium-spending
18236.0	United Kingdom	403	42	2565	7,95	0,42	3,3632653061224502	0,5	251	74	78	low-spending
13740.0	United Kingdom	425	23	168	7,95	0,39	1,5960869565217393	0,08333333333333333	398	20	7	medium-spending
15230.0	United Kingdom	351	23	600	4,95	0,42	1,7817391304347836	0,16666666666666666	279	48	24	medium-spending
15134.0	United Kingdom	887	44	2084	5,95	0,19	2,3008219178082188	0,6666666666666666	640	228	19	medium-spending
16309.0	United Kingdom	467	39	600	9,95	0,29	2,4180952380952383	0,16666666666666666	374	52	41	medium-spending
13544.0	United Kingdom	127	76	1000	12,75	0,29	2,9434482758620693	0,16666666666666666	74	31	22	low-spending
14262.0	United Kingdom	1645	87	372	8,5	0,42	2,0906993006992987	0,6666666666666666	1354	238	53	medium-spending
13134.0	United Kingdom	1059	94	904	12,75	0,39	3,113163265306123	0,3333333333333333	764	180	115	medium-spending
17589.0	United Kingdom	1630	171	504	35,95	0,21	2,178492063492061	0,3333333333333333	1372	159	99	high-spending
16097.0	United Kingdom	87	10	384	14,95	1,25	5,360000000000001	0,08333333333333333	72	8	7	medium-spending
13122.0	United Kingdom	585	54	1200	9,95	0,39	2,6365454545454545	0,16666666666666666	466	96	23	high-spending
16966.0	United Kingdom	1981	8	1000	3,25	0,42	1,2935714285714288	0,5833333333333334	1860	121	0	medium-spending
17746.0	United Kingdom	29	6	144	12,75	1,95	5,741666666666667	0,08333333333333333	8	18	3	low-spending
16175.0	United Kingdom	533	45	300	14,95	0,65	3,5925862068965517	0,3333333333333333	428	62	43	medium-spending
14834.0	United Kingdom	734	43	1992	12,75	0,83	3,628059701492537	0,5	508	154	72	medium-spending
16348.0	United Kingdom	813	156	1000	16,95	0,19	2,877692307692308	0,5833333333333334	663	88	62	medium-spending
15147.0	United Kingdom	366	28	24	12,75	0,55	2,983928571428572	0,08333333333333333	324	12	30	high-spending
16131.0	United Kingdom	1802	55	1000	12,75	0,29	3,2437179487179475	0,5	1340	208	254	high-spending
15813.0	United Kingdom	603	40	24	14,95	0,42	3,775	0,16666666666666666	384	160	59	high-spending
17058.0	United Kingdom	592	51	1500	12,75	0,42	3,765322580645161	0,25	471	26	95	medium-spending
17704.0	United Kingdom	343	27	1200	10,95	0,19	3,918709677419357	0,16666666666666666	176	64	103	medium-spending
G550011	United Kingdom	3	3	140	4,25	2,55	3,1166666666666667	0,08333333333333333	0	2	1	low-spending
G550012	United Kingdom	8	3	288	2,95	1,95	2,333333333333333	0,08333333333333333	1	7	0	low-spending
13772.0	United Kingdom	546	141	98	16,95	0,19	2,4638983050847427	0,25	337	136	73	medium-spending
G550123	United Kingdom	175	24	162	4,25	0,42	1,4112500000000006	0,08333333333333333	154	19	2	medium-spending
G550128	United Kingdom	4	4	432	12,75	2,55	5,1000000000000005	0,08333333333333333	0	3	1	low-spending
15935.0	United Kingdom	114	11	261	8,5	0,42	1,7018181818181817	0,08333333333333333	108	4	2	low-spending
16933.0	United Kingdom	288	42	4	9,95	0,12	2,8868181818181817	0,16666666666666666	170	97	21	medium-spending
16249.0	United Kingdom	950	67	639	12,75	0,42	3,4831884057971	0,4166666666666667	609	248	93	medium-spending
14198.0	United Kingdom	290	35	35	19,95	0,42	4,7356410256410255	0,3333333333333333	186	44	60	medium-spending
13989.0	United Kingdom	1313	33	356	14,95	0,36	2,625365853658537	0,16666666666666666	1239	62	12	high-spending
17930.0	United Kingdom	1594	26	263	3,75	0,29	1,482564102564103	0,4166666666666667	1246	348	0	medium-spending
14154.0	United Kingdom	465	52	224	195,0	0,42	7,893076923076924	0,16666666666666666	308	108	49	high-spending
14206.0	United Kingdom	276	20	67	12,75	0,42	1,797	0,08333333333333333	274	0	2	medium-spending
14482.0	United Kingdom	1646	110	130	16,65	0,21	2,4423611111111097	0,5	1293	326	27	medium-spending
14163.0	United Kingdom	893	36	339	32,95	0,39	4,738076923076922	0,3333333333333333	609	63	221	high-spending
14105.0	United Kingdom	800	74	369	12,75	0,29	2,9174324324324323	0,08333333333333333	613	120	67	high-spending
17601.0	United Kingdom	103	9	197	2,55	0,21	1,6122222222222218	0,08333333333333333	86	17	0	low-spending
17142.0	United Kingdom	81	15	159	195,0	1,65	19,18666666666666	0,08333333333333333	36	18	27	high-spending
13811.0	Germany	63	5	184	8,25	8,25	8,25	0,16666666666666666	0	0	63	medium-spending
12457.0	Switzerland	835	52	293	16,95	0,42	3,5955932203389827	0,5	638	46	151	medium-spending
15135.0	United Kingdom	43	9	202	5,95	1,95	3,594444444444445	0,08333333333333333	16	24	3	low-spending
16806.0	United Kingdom	377	67	58	12,75	0,39	2,632647058823526	0,3333333333333333	289	63	25	medium-spending
13952.0	United Kingdom	1430	119	62	16,95	0,29	4,012573529411761	0,16666666666666666	918	298	214	high-spending
13120.0	United Kingdom	12	1	200	2,55	2,55	2,55	0,08333333333333333	0	12	0	low-spending
12769.0	Brazil	356	32	170	10,95	0,85	4,456250000000002	0,08333333333333333	128	162	66	high-spending
G550203	United Kingdom	29	21	139	14,13	1,63	5,121428571428571	0,08333333333333333	2	6	21	low-spending
G550204	United Kingdom	15	12	256	15,79	1,25	6,456666666666666	0,08333333333333333	1	0	14	low-spending
G550205	United Kingdom	33	27	76	19,96	1,45	5,046296296296297	0,08333333333333333	1	7	25	medium-spending
G550206	United Kingdom	52	25	116	14,13	2,46	5,412399999999997	0,08333333333333333	0	26	26	medium-spending
G550207	United Kingdom	34	23	32	24,96	1,63	7,17	0,08333333333333333	6	7	21	medium-spending
G550208	United Kingdom	48	27	178	19,96	1,24	6,242592592592592	0,08333333333333333	8	12	28	medium-spending
G550209	United Kingdom	61	26	204	10,79	1,63	4,433461538461537	0,08333333333333333	1	16	44	medium-spending
G550210	United Kingdom	61	34	120	20,79	0,79	5,720588235294116	0,08333333333333333	2	10	49	medium-spending
G550211	United Kingdom	33	24	164	19,96	2,5	6,091666666666666	0,08333333333333333	0	2	31	medium-spending
G550212	United Kingdom	21	19	177	16,63	0,79	7,812631578947368	0,08333333333333333	1	3	17	medium-spending
G550213	United Kingdom	38	25	60	24,96	1,63	8,745999999999999	0,08333333333333333	6	3	29	medium-spending
G550214	United Kingdom	51	27	158	20,79	0,83	6,694814814814816	0,08333333333333333	3	24	24	medium-spending
G550215	United Kingdom	31	20	421	24,96	0,83	7,361000000000001	0,08333333333333333	3	2	26	medium-spending
13516.0	United Kingdom	985	43	183	15,0	0,55	2,9477272727272736	0,25	874	90	21	high-spending
G550249	United Kingdom	1	1	100	1,25	1,25	1,25	0,08333333333333333	1	0	0	low-spending
14323.0	United Kingdom	350	32	154	12,75	0,42	2,9963888888888888	0,16666666666666666	262	62	26	medium-spending
18079.0	United Kingdom	7432	99	68	5,95	0,19	0,8958267716535437	0,3333333333333333	7415	11	6	high-spending
12639.0	Sweden	198	21	236	14,95	0,65	3,247619047619048	0,08333333333333333	138	46	14	medium-spending
G550278	United Kingdom	170	34	300	24,96	1,63	5,465882352941176	0,08333333333333333	12	39	119	high-spending
14700.0	United Kingdom	1342	80	60	12,75	0,36	2,3669565217391297	0,25	1055	233	54	high-spending
15027.0	United Kingdom	565	30	2	14,95	0,42	3,78	0,3333333333333333	488	20	57	medium-spending
17367.0	United Kingdom	150	33	177	8,5	0,29	1,896176470588236	0,08333333333333333	130	17	3	medium-spending
18213.0	United Kingdom	232	15	759	5,95	0,42	1,5013333333333332	0,08333333333333333	212	18	2	medium-spending
17029.0	United Kingdom	400	1	92	1,79	1,79	1,79	0,16666666666666666	400	0	0	medium-spending
13220.0	United Kingdom	196	18	116	12,75	0,42	4,531904761904761	0,3333333333333333	77	24	95	medium-spending
15985.0	United Kingdom	1086	29	150	8,5	0,42	1,8202702702702709	0,16666666666666666	952	126	8	high-spending
16193.0	United Kingdom	219	19	205	9,95	0,29	2,347368421052632	0,08333333333333333	170	44	5	medium-spending
15172.0	United Kingdom	1611	106	94	15,0	0,19	2,08790909090909	0,4166666666666667	1398	175	38	medium-spending
13692.0	United Kingdom	1226	48	180	35,95	0,29	2,5984905660377366	0,25	924	272	30	high-spending
15745.0	United Kingdom	421	57	119	12,75	0,39	4,302258064516127	0,3333333333333333	254	74	93	medium-spending
17582.0	United Kingdom	123	28	280	7,95	0,29	2,1341379310344832	0,08333333333333333	111	4	8	medium-spending
13474.0	United Kingdom	132	59	76	12,75	0,42	2,32265625	0,08333333333333333	103	18	11	medium-spending
17697.0	United Kingdom	93	19	37	12,75	1,65	5,08421052631579	0,08333333333333333	12	52	29	medium-spending
16639.0	United Kingdom	510	48	91	14,55	0,55	3,3548000000000013	0,25	304	148	58	medium-spending
16947.0	United Kingdom	312	21	175	9,95	0,65	2,610952380952381	0,08333333333333333	272	32	8	medium-spending
15491.0	United Kingdom	1646	108	130	16,95	0,19	3,8953896103896115	0,5	1125	396	125	high-spending
16617.0	United Kingdom	91	5	184	12,75	0,65	3,91	0,08333333333333333	72	18	1	low-spending
15265.0	United Kingdom	612	76	239	16,95	0,83	4,574390243902434	0,16666666666666666	438	76	98	high-spending
16226.0	United Kingdom	192	6	35	2,95	0,29	1,7675	0,25	156	36	0	low-spending
G550458	United Kingdom	341	178	264	33,29	0,42	3,6199438202247194	0,08333333333333333	154	83	104	high-spending
18009.0	United Kingdom	126	31	24	12,75	0,42	4,137812500000001	0,08333333333333333	92	13	21	medium-spending
16399.0	United Kingdom	246	67	314	25,0	0,29	2,8031944444444448	0,16666666666666666	171	59	16	medium-spending
G550470	United Kingdom	252	145	115	16,63	0,39	3,2949655172413777	0,08333333333333333	127	63	62	high-spending
G550471	United Kingdom	239	102	40	20,79	0,42	3,607647058823527	0,08333333333333333	100	98	41	high-spending
14623.0	United Kingdom	407	107	863	12,75	0,14	3,0474436090225536	0,4166666666666667	212	135	60	medium-spending
G550474	United Kingdom	302	133	59	29,17	0,21	4,921654135338347	0,08333333333333333	164	60	78	high-spending
15625.0	United Kingdom	1188	44	82	4,95	0,42	1,6235937500000002	0,3333333333333333	1118	55	15	medium-spending
G550496	United Kingdom	236	92	95	33,29	0,79	4,6283157894736835	0,08333333333333333	107	69	60	high-spending
18064.0	United Kingdom	384	7	59	3,75	1,65	2,2471428571428573	0,16666666666666666	220	164	0	medium-spending
G550499	United Kingdom	140	74	90	24,96	0,21	3,9191891891891877	0,08333333333333333	43	49	48	high-spending
G550500	United Kingdom	268	113	48	24,96	0,42	3,903362831858403	0,08333333333333333	131	60	77	high-spending
15508.0	United Kingdom	440	78	145	12,75	0,29	3,3926086956521715	0,5	240	160	40	medium-spending
16628.0	United Kingdom	1205	79	30	8,25	0,39	2,4405128205128204	0,4166666666666667	776	304	125	medium-spending
13647.0	United Kingdom	895	65	88	12,75	0,29	3,3203797468354446	0,3333333333333333	549	264	82	medium-spending
15594.0	United Kingdom	983	85	115	9,95	0,21	3,1589320388349487	0,4166666666666667	759	88	136	medium-spending
13479.0	United Kingdom	134	14	109	9,95	0,85	4,6466666666666665	0,16666666666666666	100	16	18	low-spending
G550541	United Kingdom	205	93	68	19,96	0,83	4,273297872340424	0,08333333333333333	88	56	61	high-spending
G550542	United Kingdom	282	81	48	29,17	0,42	4,4506172839506135	0,08333333333333333	169	72	41	high-spending
13376.0	United Kingdom	490	44	104	12,75	0,29	2,7026000000000003	0,25	366	96	28	medium-spending
15717.0	United Kingdom	70	7	626	4,95	0,85	2,4714285714285706	0,08333333333333333	24	42	4	low-spending
13735.0	United Kingdom	1130	158	42	16,95	0,39	4,036377551020411	0,3333333333333333	604	337	189	high-spending
13719.0	United Kingdom	609	56	24	25,0	0,39	3,2659999999999987	0,4166666666666667	468	102	39	medium-spending
16633.0	United Kingdom	1138	115	33	19,95	0,42	4,659407894736842	0,5	708	234	196	high-spending
13101.0	United Kingdom	113	8	37	9,95	0,39	2,9675	0,08333333333333333	96	16	1	low-spending
15225.0	United Kingdom	226	23	48	8,5	0,65	3,450000000000001	0,08333333333333333	154	54	18	medium-spending
G550636	United Kingdom	215	91	59	20,79	0,42	3,157582417582416	0,08333333333333333	140	43	32	high-spending
G550638	United Kingdom	120	68	67	16,63	0,42	4,336617647058823	0,08333333333333333	36	33	51	high-spending
14152.0	United Kingdom	711	47	2	4,95	0,14	1,1434693877551023	0,16666666666666666	624	84	3	medium-spending
G550641	United Kingdom	4	4	42	1,65	1,25	1,5499999999999998	0,08333333333333333	4	0	0	low-spending
12733.0	USA	137	22	1	12,75	0,85	3,372727272727273	0,08333333333333333	67	45	25	medium-spending
15436.0	United Kingdom	613	243	82	10,95	0,12	2,1387841945288777	0,25	424	137	52	medium-spending
17217.0	United Kingdom	24	9	63	7,95	0,95	3,716666666666667	0,08333333333333333	1	10	13	low-spending
12656.0	France	1699	88	124	16,95	0,39	3,8895041322314	0,4166666666666667	1170	408	121	high-spending
17734.0	United Kingdom	422	40	118	12,5	0,29	2,8969767441860466	0,25	340	52	30	medium-spending
14905.0	United Kingdom	287	14	115	4,95	0,85	2,384117647058824	0,16666666666666666	120	148	19	medium-spending
G550740	United Kingdom	272	34	100	24,96	1,63	5,967647058823529	0,08333333333333333	6	95	171	high-spending
17548.0	United Kingdom	58	5	26	5,95	1,25	2,43	0,08333333333333333	54	0	4	low-spending
14148.0	United Kingdom	16	3	56	12,75	4,95	7,55	0,08333333333333333	0	0	16	low-spending
16103.0	United Kingdom	558	30	136	9,95	0,39	4,607291666666666	0,5	366	82	110	medium-spending
14626.0	United Kingdom	1403	108	145	39,95	0,29	3,4078688524590155	0,3333333333333333	818	484	101	high-spending
14868.0	United Kingdom	1405	96	1	15,95	0,42	2,8812499999999983	0,6666666666666666	870	442	93	medium-spending
18246.0	United Kingdom	166	3	101	9,95	2,55	4,71	0,16666666666666666	0	150	16	medium-spending
13485.0	United Kingdom	277	23	40	9,95	0,55	2,425217391304348	0,08333333333333333	210	60	7	medium-spending
15517.0	United Kingdom	293	27	77	12,75	0,14	1,807777777777778	0,08333333333333333	265	27	1	medium-spending
17115.0	United Kingdom	372	33	103	12,75	0,38	4,382307692307694	0,25	210	102	60	medium-spending
17120.0	United Kingdom	120	18	124	12,75	0,83	4,396111111111111	0,08333333333333333	88	14	18	medium-spending
15912.0	United Kingdom	185	19	142	9,95	0,42	2,0957894736842104	0,16666666666666666	137	47	1	low-spending
12506.0	France	23	23	165	7,95	0,85	3,195652173913045	0,08333333333333333	8	10	5	low-spending
12670.0	France	1383	57	154	8,95	0,55	2,3873563218390808	0,4166666666666667	994	327	62	high-spending
17588.0	United Kingdom	676	19	192	8,95	0,19	5,20304347826087	0,25	420	180	76	medium-spending
14759.0	United Kingdom	569	92	182	15,95	0,42	5,394117647058824	0,25	306	134	129	high-spending
16185.0	United Kingdom	260	31	78	10,4	0,55	3,302258064516129	0,16666666666666666	172	65	23	medium-spending
13505.0	Switzerland	2467	181	64	12,75	0,21	2,601232227488152	0,3333333333333333	2045	276	146	high-spending
G550898	United Kingdom	3	2	228	2,95	1,95	2,45	0,08333333333333333	1	2	0	low-spending
13389.0	United Kingdom	429	50	36	15,0	0,42	3,844901960784312	0,25	314	72	43	medium-spending
12354.0	Spain	530	58	1032	16,95	0,42	4,503793103448274	0,08333333333333333	414	55	61	high-spending
17631.0	United Kingdom	334	39	1800	16,95	0,19	3,712820512820513	0,25	246	60	28	medium-spending
17061.0	United Kingdom	1526	57	1948	15,95	0,72	5,087070707070704	0,9166666666666666	567	324	635	high-spending
17718.0	United Kingdom	83	6	204	12,75	0,85	4,191666666666666	0,08333333333333333	72	6	5	low-spending
17630.0	United Kingdom	158	24	1548	39,95	0,85	7,824999999999998	0,16666666666666666	120	10	28	medium-spending
G550931	United Kingdom	1	1	200	3,75	3,75	3,75	0,08333333333333333	0	1	0	low-spending
13223.0	United Kingdom	88	5	6100	3,75	1,25	1,96	0,16666666666666666	36	52	0	low-spending
16146.0	United Kingdom	427	26	360	5,95	0,85	2,0944827586206896	0,25	312	108	7	medium-spending
17109.0	United Kingdom	589	107	36	14,95	0,19	2,330427350427348	0,5	464	101	24	low-spending
16587.0	United Kingdom	71	13	848	24,95	0,85	6,707692307692309	0,08333333333333333	42	14	15	medium-spending
G550953	United Kingdom	164	96	600	24,96	0,42	5,109479166666668	0,08333333333333333	54	52	58	high-spending
12622.0	Germany	68	10	300	12,75	0,85	4,513	0,08333333333333333	36	26	6	medium-spending
G550963	United Kingdom	3	1	1600	2,95	2,95	2,95	0,08333333333333333	0	3	0	low-spending
16750.0	United Kingdom	214	74	1372	39,95	0,29	3,8141052631578924	0,4166666666666667	115	65	34	low-spending
13482.0	United Kingdom	116	11	1372	5,95	0,29	2,4390909090909094	0,08333333333333333	100	10	6	medium-spending
G550986	United Kingdom	210	77	900	24,96	0,42	4,426363636363635	0,08333333333333333	87	74	49	high-spending
G550987	United Kingdom	191	79	1584	24,96	0,21	4,041645569620253	0,08333333333333333	118	41	32	high-spending
14512.0	United Kingdom	122	19	300	24,95	0,39	4,611739130434782	0,16666666666666666	96	16	10	low-spending
17670.0	United Kingdom	110	11	700	7,95	0,85	2,590909090909091	0,08333333333333333	70	36	4	medium-spending
16834.0	United Kingdom	358	24	1600	5,95	0,42	1,5062500000000003	0,08333333333333333	344	10	4	medium-spending
G551004	United Kingdom	45	26	1300	20,79	0,83	5,954999999999999	0,08333333333333333	8	19	18	medium-spending
G551005	United Kingdom	53	29	1300	20,79	1,63	5,377931034482759	0,08333333333333333	4	10	39	medium-spending
G551006	United Kingdom	42	22	100	20,79	1,63	5,755909090909089	0,08333333333333333	8	13	21	medium-spending
G551007	United Kingdom	29	19	788	24,96	1,63	7,703684210526316	0,08333333333333333	3	3	23	medium-spending
G551008	United Kingdom	44	24	1744	24,96	1,63	5,446666666666665	0,08333333333333333	1	5	38	medium-spending
G551009	United Kingdom	62	32	17	20,79	1,63	7,084062499999997	0,08333333333333333	1	14	47	medium-spending
G551010	United Kingdom	37	21	39	20,79	2,46	6,336190476190474	0,08333333333333333	0	11	26	medium-spending
G551012	United Kingdom	256	33	186	24,96	1,25	5,772727272727272	0,08333333333333333	13	66	177	high-spending
15108.0	European Community	490	49	18	14,95	0,55	4,242105263157892	0,25	300	100	90	medium-spending
16942.0	United Kingdom	811	159	96	12,75	0,29	2,9767259786476914	0,75	414	296	101	medium-spending
14640.0	United Kingdom	886	87	59	16,65	0,38	3,941226415094337	0,5	528	227	131	medium-spending
16823.0	United Kingdom	136	34	248	9,95	0,19	3,2731578947368423	0,08333333333333333	54	65	17	medium-spending
